Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,client_ct_bytes,server_ct_bytes,total_packet_bytes
0,1764562564.604958,server_kem_keygen,0.001171324,0.00,0.00,39895040,40591360,,800,800
742,1764562605.923932,kem_handshake,0.000018955|0.000016010|0.000047508,0.00,0.00,43069440,43069440,768,768,1536
743,1764562605.9251206,kem_handshake,0.000022041|0.000017071|0.000034133,0.00,0.00,43069440,43069440,768,768,1536
744,1764562605.9263422,kem_handshake,0.000020628|0.000016050|0.000061553,0.00,0.00,43069440,43069440,768,768,1536
745,1764562605.927584,kem_handshake,0.000025768|0.000017011|0.000038000,0.00,0.00,43069440,43069440,768,768,1536
746,1764562605.9290836,kem_handshake,0.000026439|0.000017923|0.000040655,0.00,0.00,43069440,43069440,768,768,1536
747,1764562605.9302998,kem_handshake,0.000020709|0.000016671|0.000034704,0.00,0.00,43069440,43069440,768,768,1536
748,1764562605.9314673,kem_handshake,0.000020138|0.000016801|0.000033672,0.00,0.00,43069440,43069440,768,768,1536
749,1764562605.9326303,kem_handshake,0.000019546|0.000016030|0.000033412,0.00,0.00,43069440,43069440,768,768,1536
750,1764562605.9337883,kem_handshake,0.000021890|0.000016881|0.000035605,0.00,0.00,43069440,43069440,768,768,1536
751,1764562605.9350846,kem_handshake,0.000029995|0.000017953|0.000046195,0.00,0.00,43069440,43069440,768,768,1536
752,1764562605.9364507,kem_handshake,0.000021099|0.000016320|0.000034063,0.00,0.00,43069440,43069440,768,768,1536
753,1764562605.9376004,kem_handshake,0.000019837|0.000015809|0.000033402,0.00,0.00,43069440,43069440,768,768,1536
754,1764562605.9387584,kem_handshake,0.000020107|0.000016190|0.000033341,0.00,0.00,43069440,43069440,768,768,1536
755,1764562605.9399154,kem_handshake,0.000019657|0.000020858|0.000033302,0.00,0.00,43069440,43069440,768,768,1536
756,1764562605.9410572,kem_handshake,0.000019786|0.000015999|0.000033421,0.00,14463.80,43069440,43069440,768,768,1536
757,1764562605.9422703,kem_handshake,0.000024345|0.000016611|0.000037910,0.00,0.00,43069440,43069440,768,768,1536
758,1764562605.9435961,kem_handshake,0.000047959|0.000023053|0.000058899,0.00,0.00,43069440,43069440,768,768,1536
759,1764562605.9448395,kem_handshake,0.000019806|0.000016330|0.000033722,0.00,0.00,43069440,43069440,768,768,1536
760,1764562605.9460044,kem_handshake,0.000020208|0.000016520|0.000033863,0.00,0.00,43069440,43069440,768,768,1536
761,1764562605.9471939,kem_handshake,0.000020458|0.000015979|0.000033502,0.00,0.00,43069440,43069440,768,768,1536
762,1764562605.948334,kem_handshake,0.000019446|0.000015859|0.000033061,0.00,0.00,43069440,43069440,768,768,1536
763,1764562605.949559,kem_handshake,0.000024596|0.000017953|0.000036157,0.00,0.00,43069440,43069440,768,768,1536
764,1764562605.9507864,kem_handshake,0.000024004|0.000016400|0.000038190,0.00,0.00,43069440,43069440,768,768,1536
765,1764562605.9520285,kem_handshake,0.000023504|0.000016981|0.000036498,0.00,0.00,43069440,43069440,768,768,1536
766,1764562605.9534419,kem_handshake,0.000022332|0.000016500|0.000035766,0.00,0.00,43069440,43069440,768,768,1536
767,1764562605.9546242,kem_handshake,0.000020388|0.000015960|0.000033372,0.00,0.00,43069440,43069440,768,768,1536
768,1764562605.9557867,kem_handshake,0.000019947|0.000016140|0.000033412,0.00,0.00,43069440,43069440,768,768,1536
769,1764562605.9569547,kem_handshake,0.000020418|0.000016190|0.000033692,0.00,0.00,43069440,43069440,768,768,1536
770,1764562605.9581149,kem_handshake,0.000020498|0.000015869|0.000033572,0.00,0.00,43069440,43069440,768,768,1536
771,1764562605.959269,kem_handshake,0.000021430|0.000016671|0.000033011,0.00,0.00,43069440,43069440,768,768,1536
772,1764562605.9605675,kem_handshake,0.000028263|0.000018734|0.000051485,0.00,0.00,43069440,43069440,768,768,1536
773,1764562605.9624648,kem_handshake,0.000038371|0.000023714|0.000073406,0.00,0.00,43069440,43069440,768,768,1536
774,1764562605.9643648,kem_handshake,0.000034724|0.000019366|0.000053078,0.00,0.00,43069440,43069440,768,768,1536
775,1764562605.9658842,kem_handshake,0.000027931|0.000018595|0.000044242,0.00,0.00,43069440,43069440,768,768,1536
776,1764562605.9674294,kem_handshake,0.000047538|0.000022993|0.000059170,0.00,0.00,43069440,43069440,768,768,1536
777,1764562605.969118,kem_handshake,0.000027491|0.000019245|0.000069729,0.00,0.00,43069440,43069440,768,768,1536
778,1764562605.9708705,kem_handshake,0.000032009|0.000021189|0.000076771,0.00,0.00,43069440,43069440,768,768,1536
779,1764562605.974081,kem_handshake,0.000084175|0.000055372|0.000105765,0.00,0.00,43069440,43069440,768,768,1536
780,1764562605.978122,kem_handshake,0.000072544|0.000035225|0.000079236,0.00,0.00,43069440,43069440,768,768,1536
781,1764562605.9816964,kem_handshake,0.000082683|0.000039423|0.000115573,0.00,0.00,43069440,43069440,768,768,1536
782,1764562605.9847186,kem_handshake,0.000077002|0.000039252|0.000080629,0.00,0.00,43069440,43069440,768,768,1536
783,1764562605.988258,kem_handshake,0.000093903|0.000041757|0.000116836,0.00,0.00,43069440,43069440,768,768,1536
784,1764562605.9908671,kem_handshake,0.000057516|0.000029805|0.000070981,0.00,7173.20,43069440,43069440,768,768,1536
785,1764562605.9942825,kem_handshake,0.000065882|0.000034534|0.000076682,0.00,0.00,43069440,43069440,768,768,1536
786,1764562605.998046,kem_handshake,0.000103661|0.000047478|0.000132044,0.00,0.00,43069440,43069440,768,768,1536
787,1764562606.000702,kem_handshake,0.000080148|0.000035506|0.000113640,0.00,0.00,43069440,43069440,768,768,1536
788,1764562606.0042496,kem_handshake,0.000140480|0.000058037|0.000160657,0.00,0.00,43069440,43069440,768,768,1536
789,1764562606.007418,kem_handshake,0.000059009|0.000026910|0.000074577,0.00,0.00,43069440,43069440,768,768,1536
790,1764562606.0095184,kem_handshake,0.000080969|0.000035436|0.000099093,0.00,0.00,43069440,43069440,768,768,1536
791,1764562606.011795,kem_handshake,0.000044252|0.000023944|0.000063548,0.00,0.00,43069440,43069440,768,768,1536
792,1764562606.0132623,kem_handshake,0.000029956|0.000019215|0.000046035,0.00,0.00,43069440,43069440,768,768,1536
793,1764562606.0144973,kem_handshake,0.000022542|0.000016571|0.000039703,0.00,0.00,43069440,43069440,768,768,1536
794,1764562606.0158577,kem_handshake,0.000033973|0.000020729|0.000064048,0.00,0.00,43069440,43069440,768,768,1536
795,1764562606.0172627,kem_handshake,0.000031709|0.000021049|0.000053008,0.00,10991.70,43069440,43069440,768,768,1536
796,1764562606.0190902,kem_handshake,0.000101428|0.000046656|0.000078355,0.00,0.00,43069440,43069440,768,768,1536
797,1764562606.021314,kem_handshake,0.000063166|0.000029966|0.000099654,0.00,0.00,43069440,43069440,768,768,1536
798,1764562606.0240777,kem_handshake,0.000070581|0.000031578|0.000073215,0.00,0.00,43069440,43069440,768,768,1536
799,1764562606.0274715,kem_handshake,0.000116666|0.000043811|0.000113390,0.00,0.00,43069440,43069440,768,768,1536
800,1764562606.030964,kem_handshake,0.000051084|0.000033542|0.000056274,0.00,0.00,43069440,43069440,768,768,1536
801,1764562606.0336185,kem_handshake,0.000045314|0.000025187|0.000063377,0.00,0.00,43069440,43069440,768,768,1536
802,1764562606.035423,kem_handshake,0.000036447|0.000019546|0.000065671,0.00,0.00,43069440,43069440,768,768,1536
803,1764562606.036981,kem_handshake,0.000029654|0.000018815|0.000047578,0.00,0.00,43069440,43069440,768,768,1536
804,1764562606.0381987,kem_handshake,0.000020658|0.000016270|0.000037620,0.00,0.00,43069440,43069440,768,768,1536
805,1764562606.039397,kem_handshake,0.000022141|0.000015970|0.000037790,0.00,0.00,43069440,43069440,768,768,1536
806,1764562606.0405066,kem_handshake,0.000019997|0.000015919|0.000034183,0.00,0.00,43069440,43069440,768,768,1536
807,1764562606.04155,kem_handshake,0.000018214|0.000015218|0.000032780,0.00,0.00,43069440,43069440,768,768,1536
808,1764562606.043201,kem_handshake,0.000023113|0.000016941|0.000036808,0.00,0.00,43069440,43069440,768,768,1536
809,1764562606.0444942,kem_handshake,0.000022802|0.000016571|0.000035977,0.00,0.00,43069440,43069440,768,768,1536
810,1764562606.045606,kem_handshake,0.000019275|0.000015810|0.000033201,0.00,0.00,43069440,43069440,768,768,1536
811,1764562606.046725,kem_handshake,0.000021069|0.000017743|0.000038862,0.00,0.00,43069440,43069440,768,768,1536
812,1764562606.0478969,kem_handshake,0.000020889|0.000016160|0.000033973,0.00,0.00,43069440,43069440,768,768,1536
813,1764562606.0492735,kem_handshake,0.000041457|0.000032220|0.000064720,0.00,0.00,43069440,43069440,768,768,1536
814,1764562606.050553,kem_handshake,0.000020387|0.000016330|0.000032991,0.00,0.00,43069440,43069440,768,768,1536
815,1764562606.0517855,kem_handshake,0.000093553|0.000024565|0.000036237,0.00,0.00,43069440,43069440,768,768,1536
816,1764562606.0532231,kem_handshake,0.000027260|0.000016200|0.000035325,0.00,0.00,43069440,43069440,768,768,1536
817,1764562606.0546148,kem_handshake,0.000025027|0.000016590|0.000044813,0.00,0.00,43069440,43069440,768,768,1536
818,1764562606.0557973,kem_handshake,0.000020678|0.000015960|0.000033643,0.00,0.00,43069440,43069440,768,768,1536
819,1764562606.0568783,kem_handshake,0.000018955|0.000015429|0.000037589,0.00,0.00,43069440,43069440,768,768,1536
820,1764562606.0579817,kem_handshake,0.000020247|0.000015800|0.000032790,0.00,0.00,43069440,43069440,768,768,1536
821,1764562606.059165,kem_handshake,0.000022642|0.000017142|0.000043310,0.00,0.00,43069440,43069440,768,768,1536
822,1764562606.0615933,kem_handshake,0.000035967|0.000020087|0.000070731,0.00,0.00,43069440,43069440,768,768,1536
823,1764562606.0630722,kem_handshake,0.000026889|0.000018264|0.000045153,0.00,0.00,43069440,43069440,768,768,1536
824,1764562606.0642402,kem_handshake,0.000019827|0.000016180|0.000034253,0.00,0.00,43069440,43069440,768,768,1536
825,1764562606.0653224,kem_handshake,0.000019136|0.000015518|0.000033192,0.00,0.00,43069440,43069440,768,768,1536
826,1764562606.0664117,kem_handshake,0.000020107|0.000015840|0.000034003,0.00,0.00,43069440,43069440,768,768,1536
827,1764562606.067484,kem_handshake,0.000019346|0.000015438|0.000034003,0.00,0.00,43069440,43069440,768,768,1536
828,1764562606.0696197,kem_handshake,0.000027702|0.000017392|0.000044472,0.00,0.00,43069440,43069440,768,768,1536
829,1764562606.070821,kem_handshake,0.000019556|0.000015950|0.000033592,0.00,0.00,43069440,43069440,768,768,1536
830,1764562606.0719047,kem_handshake,0.000018544|0.000015338|0.000032660,0.00,0.00,43069440,43069440,768,768,1536
831,1764562606.072957,kem_handshake,0.000018495|0.000015028|0.000032630,0.00,0.00,43069440,43069440,768,768,1536
832,1764562606.0744233,kem_handshake,0.000038170|0.000032359|0.000065431,0.00,0.00,43069440,43069440,768,768,1536
833,1764562606.0756102,kem_handshake,0.000019706|0.000016310|0.000033131,0.00,0.00,43069440,43069440,768,768,1536
834,1764562606.0773146,kem_handshake,0.000060652|0.000033753|0.000097260,0.00,0.00,43069440,43069440,768,768,1536
835,1764562606.0786242,kem_handshake,0.000020248|0.000016180|0.000033732,0.00,0.00,43069440,43069440,768,768,1536
836,1764562606.08026,kem_handshake,0.000018314|0.000015569|0.000032671,0.00,0.00,43069440,43069440,768,768,1536
837,1764562606.0813348,kem_handshake,0.000018023|0.000015299|0.000032680,0.00,0.00,43069440,43069440,768,768,1536
838,1764562606.082398,kem_handshake,0.000018575|0.000015078|0.000032149,0.00,0.00,43069440,43069440,768,768,1536
839,1764562606.0835638,kem_handshake,0.000023122|0.000017572|0.000039943,0.00,0.00,43069440,43069440,768,768,1536
840,1764562606.0848947,kem_handshake,0.000028222|0.000021450|0.000042098,0.00,0.00,43069440,43069440,768,768,1536
841,1764562606.086338,kem_handshake,0.000024876|0.000017022|0.000037079,0.00,0.00,43069440,43069440,768,768,1536
842,1764562606.087508,kem_handshake,0.000019987|0.000016370|0.000033211,0.00,0.00,43069440,43069440,768,768,1536
843,1764562606.0886202,kem_handshake,0.000019406|0.000015609|0.000032670,0.00,0.00,43069440,43069440,768,768,1536
844,1764562606.0897067,kem_handshake,0.000018935|0.000015629|0.000032620,0.00,0.00,43069440,43069440,768,768,1536
845,1764562606.0907648,kem_handshake,0.000018624|0.000015238|0.000032601,0.00,0.00,43069440,43069440,768,768,1536
846,1764562606.091977,kem_handshake,0.000028854|0.000015889|0.000035807,0.00,0.00,43069440,43069440,768,768,1536
847,1764562606.0936763,kem_handshake,0.000053760|0.000026188|0.000067475,0.00,0.00,43069440,43069440,768,768,1536
848,1764562606.094947,kem_handshake,0.000020939|0.000016300|0.000035706,0.00,0.00,43069440,43069440,768,768,1536
849,1764562606.0963914,kem_handshake,0.000039333|0.000032260|0.000064469,0.00,0.00,43069440,43069440,768,768,1536
850,1764562606.0975711,kem_handshake,0.000019316|0.000015659|0.000032710,0.00,0.00,43069440,43069440,768,768,1536
851,1764562606.098686,kem_handshake,0.000021830|0.000021690|0.000033673,0.00,0.00,43069440,43069440,768,768,1536
852,1764562606.0998657,kem_handshake,0.000019797|0.000015739|0.000043250,0.00,0.00,43069440,43069440,768,768,1536
853,1764562606.1010935,kem_handshake,0.000020879|0.000016340|0.000034253,0.00,0.00,43069440,43069440,768,768,1536
854,1764562606.102654,kem_handshake,0.000039854|0.000032720|0.000037449,0.00,0.00,43069440,43069440,768,768,1536
855,1764562606.103742,kem_handshake,0.000019055|0.000016080|0.000033061,0.00,0.00,43069440,43069440,768,768,1536
856,1764562606.1048055,kem_handshake,0.000018574|0.000015469|0.000033161,0.00,0.00,43069440,43069440,768,768,1536
857,1764562606.106286,kem_handshake,0.000037920|0.000031398|0.000080358,0.00,0.00,43069440,43069440,768,768,1536
858,1764562606.107666,kem_handshake,0.000023504|0.000016610|0.000034714,0.00,0.00,43069440,43069440,768,768,1536
859,1764562606.1089013,kem_handshake,0.000022011|0.000016080|0.000033241,0.00,0.00,43069440,43069440,768,768,1536
860,1764562606.1101599,kem_handshake,0.000023182|0.000016781|0.000041958,0.00,0.00,43069440,43069440,768,768,1536
861,1764562606.1114497,kem_handshake,0.000022852|0.000016710|0.000036828,0.00,0.00,43069440,43069440,768,768,1536
862,1764562606.1130517,kem_handshake,0.000048730|0.000031668|0.000065631,0.00,0.00,43069440,43069440,768,768,1536
863,1764562606.1143267,kem_handshake,0.000021169|0.000016050|0.000035005,0.00,0.00,43069440,43069440,768,768,1536
864,1764562606.1154137,kem_handshake,0.000018825|0.000016140|0.000032640,0.00,0.00,43069440,43069440,768,768,1536
865,1764562606.1165369,kem_handshake,0.000018584|0.000015348|0.000032280,0.00,0.00,43069440,43069440,768,768,1536
866,1764562606.117665,kem_handshake,0.000019797|0.000015739|0.000032581,0.00,0.00,43069440,43069440,768,768,1536
867,1764562606.1190302,kem_handshake,0.000028963|0.000017342|0.000044292,0.00,0.00,43069440,43069440,768,768,1536
868,1764562606.1202104,kem_handshake,0.000020098|0.000016029|0.000040194,0.00,0.00,43069440,43069440,768,768,1536
869,1764562606.1213198,kem_handshake,0.000018975|0.000015819|0.000033652,0.00,0.00,43069440,43069440,768,768,1536
870,1764562606.1224427,kem_handshake,0.000019216|0.000015829|0.000034033,0.00,0.00,43069440,43069440,768,768,1536
871,1764562606.1235156,kem_handshake,0.000018835|0.000015448|0.000032871,0.00,0.00,43069440,43069440,768,768,1536
872,1764562606.124594,kem_handshake,0.000019146|0.000015328|0.000032950,0.00,0.00,43069440,43069440,768,768,1536
873,1764562606.1256294,kem_handshake,0.000018354|0.000014937|0.000032600,0.00,0.00,43069440,43069440,768,768,1536
874,1764562606.1269526,kem_handshake,0.000022712|0.000021550|0.000051274,0.00,0.00,43069440,43069440,768,768,1536
875,1764562606.1282606,kem_handshake,0.000022432|0.000015849|0.000036457,0.00,0.00,43069440,43069440,768,768,1536
876,1764562606.1294448,kem_handshake,0.000022411|0.000016901|0.000037690,0.00,0.00,43069440,43069440,768,768,1536
877,1764562606.1305532,kem_handshake,0.000020488|0.000016721|0.000032961,0.00,0.00,43069440,43069440,768,768,1536
878,1764562606.1316257,kem_handshake,0.000018574|0.000015339|0.000032591,0.00,0.00,43069440,43069440,768,768,1536
879,1764562606.1326685,kem_handshake,0.000018374|0.000015669|0.000032591,0.00,0.00,43069440,43069440,768,768,1536
880,1764562606.13372,kem_handshake,0.000019065|0.000015448|0.000032731,0.00,0.00,43069440,43069440,768,768,1536
881,1764562606.134919,kem_handshake,0.000021921|0.000022622|0.000036087,0.00,0.00,43069440,43069440,768,768,1536
882,1764562606.136267,kem_handshake,0.000021580|0.000016360|0.000035977,0.00,0.00,43069440,43069440,768,768,1536
883,1764562606.1373756,kem_handshake,0.000018544|0.000015619|0.000033061,0.00,0.00,43069440,43069440,768,768,1536
884,1764562606.1384592,kem_handshake,0.000018705|0.000015338|0.000032621,0.00,0.00,43069440,43069440,768,768,1536
885,1764562606.1394973,kem_handshake,0.000017903|0.000015178|0.000032520,0.00,0.00,43069440,43069440,768,768,1536
886,1764562606.1405492,kem_handshake,0.000018945|0.000015438|0.000032730,0.00,0.00,43069440,43069440,768,768,1536
887,1764562606.1416292,kem_handshake,0.000019196|0.000015479|0.000033051,0.00,0.00,43069440,43069440,768,768,1536
888,1764562606.1427062,kem_handshake,0.000019085|0.000015498|0.000032710,0.00,0.00,43069440,43069440,768,768,1536
889,1764562606.1441288,kem_handshake,0.000030506|0.000019006|0.000043821,0.00,0.00,43069440,43069440,768,768,1536
890,1764562606.145492,kem_handshake,0.000020608|0.000016701|0.000035305,0.00,0.00,43069440,43069440,768,768,1536
891,1764562606.1465673,kem_handshake,0.000018805|0.000016010|0.000032771,0.00,0.00,43069440,43069440,768,768,1536
892,1764562606.147636,kem_handshake,0.000018414|0.000015629|0.000032610,0.00,15227.20,43069440,43069440,768,768,1536
893,1764562606.1486983,kem_handshake,0.000018705|0.000015829|0.000032690,0.00,0.00,43069440,43069440,768,768,1536
894,1764562606.149752,kem_handshake,0.000018053|0.000015439|0.000032220,0.00,0.00,43069440,43069440,768,768,1536
895,1764562606.15085,kem_handshake,0.000019235|0.000015508|0.000039303,0.00,0.00,43069440,43069440,768,768,1536
896,1764562606.1520607,kem_handshake,0.000023193|0.000016240|0.000034985,0.00,0.00,43069440,43069440,768,768,1536
897,1764562606.153437,kem_handshake,0.000023223|0.000015980|0.000035125,0.00,0.00,43069440,43069440,768,768,1536
898,1764562606.1545682,kem_handshake,0.000019286|0.000015669|0.000032761,0.00,0.00,43069440,43069440,768,768,1536
