Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,ciphertext_bytes
2505,1764562760.2556078,0.084821102,0.001087058,0.000548814,0.000115524,0.000881078,512
2506,1764562760.320509,0.051374718,0.000724087,0.000856492,0.000119020,0.000594118,512
2507,1764562760.4319375,0.100090643,0.000190392,0.000736431,0.000053128,0.000319209,512
2508,1764562760.468154,0.023767662,0.000480247,0.000837778,0.000052307,0.000298802,512
2509,1764562760.534856,0.056472015,0.000672352,0.000725651,0.000099364,0.000542713,512
2510,1764562760.6037338,0.057065021,0.000568310,0.000845793,0.000103902,0.000587746,512
2511,1764562760.643724,0.034884331,0.000398997,0.000537704,0.000049442,0.000305094,512
2512,1764562760.6678684,0.020563653,0.000082642,0.000529058,0.000042699,0.000271251,512
2513,1764562760.693718,0.023368494,0.000048650,0.000442267,0.000034093,0.000230727,512
2514,1764562760.7259274,0.029096427,0.000079287,0.000456984,0.000034885,0.000245183,512
2515,1764562760.7563071,0.027866214,0.000047759,0.000482652,0.000034954,0.000221319,512
2516,1764562760.8335576,0.073609358,0.000116455,0.000448228,0.000043380,0.000274748,512
2517,1764562760.885119,0.048296792,0.000140339,0.000496478,0.000036447,0.000240624,512
2518,1764562760.972027,0.083207160,0.000110574,0.000489865,0.000084567,0.000566787,512
2519,1764562761.0259967,0.049561919,0.000079697,0.000477041,0.000041858,0.000270590,512
2520,1764562761.1210778,0.091998001,0.000086910,0.000516714,0.000039994,0.000264188,512
2521,1764562761.2133882,0.089150631,0.000085568,0.000517626,0.000038822,0.000255943,512
2522,1764562761.286699,0.069805109,0.000082642,0.000524529,0.000040966,0.000405089,512
2523,1764562761.3075097,0.017936288,0.000056604,0.000521985,0.000039193,0.000274156,512
2524,1764562761.3903027,0.078447105,0.000117327,0.000817160,0.000046516,0.000555747,512
2525,1764562761.4286113,0.033928936,0.000070340,0.000845873,0.000093583,0.000616589,512
2526,1764562761.4848192,0.051315398,0.000103631,0.001189447,0.000065481,0.000421659,512
2527,1764562761.543843,0.055079804,0.000089405,0.000740488,0.000040074,0.000342633,512
2528,1764562761.5681887,0.020092021,0.000103011,0.000572828,0.000048609,0.000278875,512
2529,1764562761.6031609,0.029974129,0.000108611,0.000889143,0.000069308,0.000788697,512
2530,1764562761.6240146,0.017370052,0.000091008,0.000573700,0.000047728,0.000290627,512
2531,1764562761.6531205,0.025177417,0.000122586,0.000570705,0.000043710,0.000287260,512
2532,1764562761.6793382,0.022914035,0.000086650,0.000580753,0.000043490,0.000297429,512
2533,1764562761.7185736,0.035093507,0.000201843,0.000552180,0.000044442,0.000286148,512
2534,1764562761.764924,0.042849227,0.000076421,0.000594057,0.000042889,0.000279006,512
2535,1764562761.816886,0.048031921,0.000085187,0.000549425,0.000052778,0.000307137,512
2536,1764562761.8500977,0.029494081,0.000075980,0.000547021,0.000045123,0.000310794,512
2537,1764562761.8701522,0.016988558,0.000076601,0.000539847,0.000041527,0.000303421,512
2538,1764562761.9193964,0.045742652,0.000129109,0.000556287,0.000043120,0.000278084,512
2539,1764562761.9782972,0.055505550,0.000089165,0.000582376,0.000045183,0.000299273,512
2540,1764562762.0422,0.059916189,0.000104924,0.000567278,0.000044792,0.000318508,512
2541,1764562762.086177,0.040609949,0.000085237,0.000556678,0.000044071,0.000292681,512
2542,1764562762.135692,0.046332342,0.000100025,0.000532214,0.000041316,0.000283003,512
2543,1764562762.1771102,0.037262033,0.000075089,0.000536280,0.000042990,0.000282101,512
2544,1764562762.2329118,0.052450986,0.000066954,0.000529378,0.000045855,0.000289355,512
2545,1764562762.28894,0.052822212,0.000082292,0.000534017,0.000040535,0.000265490,512
2546,1764562762.3689802,0.076490110,0.000140089,0.000531802,0.000041978,0.000270891,512
2547,1764562762.420485,0.047786218,0.000124550,0.000550667,0.000061203,0.000299593,512
2548,1764562762.460096,0.035169548,0.000106046,0.001007532,0.000043982,0.000289525,512
2549,1764562762.4783998,0.014260156,0.000127836,0.000584590,0.000053118,0.000408315,512
2550,1764562762.522919,0.040834574,0.000095526,0.000600760,0.000045203,0.000291588,512
2551,1764562762.5491688,0.022352347,0.000084316,0.000652736,0.000056434,0.000317447,512
2552,1764562762.5894852,0.036522968,0.000090297,0.000604106,0.000048790,0.000311867,512
2553,1764562762.6352513,0.041595230,0.000127957,0.000598335,0.000050233,0.000318830,512
2554,1764562762.651667,0.012463187,0.000078896,0.000586824,0.000047387,0.000310875,512
2555,1764562762.68331,0.027052431,0.000135060,0.000641755,0.000051185,0.000333988,512
2556,1764562762.6980047,0.011121127,0.000072604,0.000656442,0.000052677,0.000305584,512
2557,1764562762.789066,0.087146779,0.000092942,0.000581134,0.000077794,0.000521042,512
2558,1764562762.851262,0.057542293,0.000090547,0.000964702,0.000053830,0.000310373,512
2559,1764562762.9001265,0.045350187,0.000074778,0.000530040,0.000047287,0.000292190,512
2560,1764562762.9247959,0.020968952,0.000088263,0.000560986,0.000044773,0.000272304,512
2561,1764562763.0112457,0.081423495,0.000125922,0.001047225,0.000057587,0.000612261,512
2562,1764562763.0685413,0.053410018,0.000090197,0.000516635,0.000040545,0.000261312,512
2563,1764562763.1090386,0.036798257,0.000111285,0.000519620,0.000045214,0.000289415,512
2564,1764562763.153057,0.039740112,0.000141622,0.000531762,0.000052858,0.000344316,512
2565,1764562763.1718547,0.015656556,0.000084045,0.000532644,0.000039694,0.000264699,512
2566,1764562763.193405,0.018631633,0.000048219,0.000520853,0.000039412,0.000255111,512
2567,1764562763.2206452,0.024773170,0.000050704,0.000504381,0.000037489,0.000247707,512
2568,1764562763.287124,0.063705309,0.000061564,0.000514110,0.000037660,0.000280218,512
2569,1764562763.3071024,0.017380752,0.000047869,0.000506155,0.000052197,0.000253478,512
2570,1764562763.3276832,0.018137981,0.000048620,0.000492380,0.000036277,0.000242568,512
2571,1764562763.3622422,0.030140096,0.000099364,0.000599217,0.000053559,0.000323868,512
2572,1764562763.42638,0.059562415,0.000137885,0.000645653,0.000051265,0.000329679,512
2573,1764562763.477141,0.046213813,0.000157090,0.000643910,0.000050243,0.000333346,512
2574,1764562763.5299797,0.048178392,0.000129970,0.000721674,0.000051515,0.000333205,512
2575,1764562763.5799959,0.045378880,0.000083915,0.001374970,0.000045985,0.000341110,512
2576,1764562763.65175,0.067679331,0.000129549,0.000546810,0.000070380,0.000467093,512
2577,1764562763.6845837,0.029362619,0.000059079,0.000655842,0.000041627,0.000276381,512
2578,1764562763.7021532,0.014589265,0.000048650,0.000526743,0.000048369,0.000396713,512
2579,1764562763.7617989,0.056505637,0.000079276,0.000524108,0.000041767,0.000267665,512
2580,1764562763.7948802,0.029644690,0.000054601,0.000521794,0.000043751,0.000271912,512
2581,1764562763.8635125,0.065440405,0.000109473,0.000526312,0.000041967,0.000265681,512
2582,1764562763.874621,0.008434644,0.000049802,0.000519710,0.000042549,0.000267034,512
2583,1764562763.911418,0.033890185,0.000066984,0.000536502,0.000039072,0.000286920,512
2584,1764562763.9443026,0.029570022,0.000087442,0.000571355,0.000043481,0.000289405,512
2585,1764562763.982752,0.034744443,0.000078885,0.000545007,0.000047498,0.000274507,512
2586,1764562764.0294096,0.042006259,0.000157230,0.000626658,0.000047488,0.000294374,512
2587,1764562764.067462,0.033645232,0.000089455,0.000659679,0.000060202,0.000347652,512
2588,1764562764.0919309,0.019823635,0.000113339,0.000673103,0.000053780,0.000345248,512
2589,1764562764.1534498,0.057301969,0.000093323,0.000962709,0.000048219,0.000333526,512
2590,1764562764.243689,0.085090871,0.000141512,0.000739607,0.000079727,0.000383268,512
2591,1764562764.3156168,0.067490022,0.000100255,0.000671321,0.000053970,0.000339447,512
2592,1764562764.348577,0.027030801,0.000101628,0.000722004,0.000052407,0.000347482,512
2593,1764562764.4384198,0.085982317,0.000107288,0.000624323,0.000043130,0.000586885,512
2594,1764562764.4745028,0.032737484,0.000061023,0.000564283,0.000044592,0.000316605,512
2595,1764562764.5023992,0.023399461,0.000373200,0.000558563,0.000042318,0.000284485,512
2596,1764562764.5475368,0.041817180,0.000070410,0.000572377,0.000061323,0.000274036,512
2597,1764562764.5997312,0.048033915,0.000086259,0.000552411,0.000047458,0.000280308,512
2598,1764562764.6359482,0.032159887,0.000112167,0.000569643,0.000042188,0.000282732,512
2599,1764562764.6596785,0.019921386,0.000079778,0.000560966,0.000047037,0.000304233,512
2600,1764562764.6827824,0.018929934,0.000106276,0.000643199,0.000060843,0.000334719,512
2601,1764562764.7168682,0.029349134,0.000093233,0.000646464,0.000062095,0.000339767,512
2602,1764562764.7721186,0.050680085,0.000112819,0.000632449,0.000047568,0.000312096,512
2603,1764562764.8009691,0.024491369,0.000093183,0.000648167,0.000055202,0.000358733,512
2604,1764562764.8575091,0.051457511,0.000126674,0.000683503,0.000056113,0.000324510,512
2605,1764562764.909945,0.048320164,0.000088975,0.000631166,0.000048440,0.000311545,512
2606,1764562764.951935,0.037682951,0.000109903,0.000619634,0.000051084,0.000327165,512
2607,1764562764.997174,0.041507036,0.000096108,0.000669236,0.000050854,0.000295957,512
2608,1764562765.0189016,0.018288870,0.000106146,0.000582907,0.000044823,0.000290437,512
2609,1764562765.0386486,0.016437419,0.000068516,0.000611380,0.000045814,0.000283373,512
2610,1764562765.0684452,0.025895914,0.000153674,0.000535279,0.000042509,0.000305635,512
2611,1764562765.1334867,0.061438682,0.000076691,0.000520051,0.000048189,0.000285036,512
2612,1764562765.1891732,0.052746623,0.000069378,0.000532133,0.000040585,0.000269077,512
2613,1764562765.2143695,0.022057312,0.000089065,0.000551379,0.000042949,0.000275439,512
2614,1764562765.2478766,0.030309498,0.000080108,0.000525872,0.000041196,0.000263797,512
2615,1764562765.299365,0.047610413,0.000141131,0.000564253,0.000052888,0.000303570,512
2616,1764562765.3412106,0.037550917,0.000116215,0.000583427,0.000045624,0.000315433,512
2617,1764562765.429958,0.085129402,0.000089254,0.000613023,0.000044733,0.000292119,512
2618,1764562765.5044808,0.070822900,0.000091369,0.000622289,0.000049852,0.000311696,512
2619,1764562765.603989,0.095598444,0.000099494,0.000636345,0.000049020,0.000318188,512
2620,1764562765.6735127,0.065291981,0.000093903,0.000606531,0.000050534,0.000339377,512
2621,1764562765.7303522,0.053419054,0.000086500,0.000583588,0.000047547,0.000294093,512
2622,1764562765.7586586,0.024285900,0.000082522,0.000579750,0.000055863,0.000340860,512
2623,1764562765.7874951,0.025828269,0.000066603,0.000540018,0.000042018,0.000269879,512
2624,1764562765.8176813,0.024616661,0.000079366,0.000560857,0.000092601,0.000527304,512
2625,1764562765.86581,0.044152234,0.000131433,0.000553382,0.000042168,0.000532644,512
2626,1764562765.9277043,0.058338113,0.000088062,0.000573891,0.000043691,0.000281240,512
2627,1764562766.0478005,0.115836755,0.000116886,0.000679706,0.000052016,0.000338866,512
2628,1764562766.146119,0.094946649,0.000090707,0.000546369,0.000042990,0.000286509,512
2629,1764562766.1610613,0.012405590,0.000049391,0.000545928,0.000039754,0.000275319,512
2630,1764562766.2000747,0.035169658,0.000081631,0.000588848,0.000050764,0.000294605,512
2631,1764562766.2331839,0.029289945,0.000081491,0.000558172,0.000044873,0.000293583,512
2632,1764562766.2795022,0.043301982,0.000075530,0.000507778,0.000039924,0.000260412,512
2633,1764562766.3198059,0.036722898,0.000108190,0.000574812,0.000043420,0.000277462,512
2634,1764562766.3502402,0.025929787,0.000145749,0.000596993,0.000052376,0.000330240,512
2635,1764562766.375136,0.020578731,0.000098221,0.000594759,0.000052838,0.000317086,512
2636,1764562766.4160614,0.036649933,0.000133216,0.000650021,0.000057156,0.000309562,512
2637,1764562766.4516928,0.030120129,0.000151741,0.001190249,0.000059711,0.000330731,512
2638,1764562766.4739408,0.017311985,0.000098292,0.000752481,0.000072003,0.000532424,512
2639,1764562766.5019827,0.023551292,0.000107489,0.000684955,0.000057246,0.000320392,512
2640,1764562766.5620382,0.055098938,0.000140279,0.000655220,0.000072303,0.000471862,512
2641,1764562766.5925124,0.025471309,0.000128578,0.000771977,0.000067003,0.000367579,512
2642,1764562766.6307497,0.032878415,0.000125282,0.001065308,0.000075900,0.000382066,512
2643,1764562766.674859,0.038539905,0.000098261,0.001458304,0.000088113,0.000598406,512
2644,1764562766.688517,0.009420024,0.000085348,0.000986202,0.000051946,0.000459129,512
2645,1764562766.7310426,0.038100202,0.000072774,0.001193475,0.000050804,0.000325150,512
2646,1764562766.8201878,0.084462299,0.000091970,0.000879114,0.000070170,0.000466041,512
2647,1764562766.8370545,0.013462843,0.000088684,0.000737052,0.000040194,0.000294174,512
2648,1764562766.8736656,0.032614147,0.000084937,0.000587805,0.000058619,0.000290417,512
2649,1764562766.8981094,0.020736783,0.000080148,0.000572107,0.000049772,0.000429744,512
2650,1764562766.934825,0.033257545,0.000109332,0.000522405,0.000040946,0.000267745,512
2651,1764562766.9833632,0.044180526,0.000086851,0.000833590,0.000048189,0.000280368,512
2652,1764562767.0174646,0.030104068,0.000125231,0.000543574,0.000045845,0.000291980,512
2653,1764562767.0512373,0.029173751,0.000148374,0.000602323,0.000052547,0.000332585,512
2654,1764562767.076544,0.021182185,0.000100235,0.000609056,0.000048099,0.000322055,512
2655,1764562767.1102211,0.029300254,0.000135500,0.000660220,0.000053188,0.000335570,512
2656,1764562767.1878939,0.073992947,0.000106416,0.000614205,0.000046777,0.000304924,512
2657,1764562767.2421713,0.049377739,0.000106307,0.000664648,0.000058949,0.000674146,512
2658,1764562767.3404503,0.094680397,0.000083975,0.000603495,0.000051144,0.000308911,512
2659,1764562767.3650036,0.020600230,0.000092000,0.000584179,0.000044983,0.000367028,512
2660,1764562767.4001164,0.031422064,0.000097881,0.000589759,0.000048079,0.000292430,512
2661,1764562767.4432344,0.040348877,0.000060031,0.000525631,0.000040394,0.000272523,512
2662,1764562767.459924,0.013899661,0.000052547,0.000519129,0.000041586,0.000270570,512
2663,1764562767.4888692,0.025815956,0.000109682,0.000553443,0.000040164,0.000265831,512
2664,1764562767.5264664,0.033603775,0.000106767,0.000588207,0.000047217,0.000299022,512
2665,1764562767.6422002,0.109996155,0.000175044,0.000933554,0.000066453,0.000406872,512
2666,1764562767.7508118,0.103548803,0.000139769,0.000745468,0.000069349,0.000426147,512
2667,1764562767.7890496,0.033314461,0.000112298,0.000747731,0.000077703,0.000447517,512
2668,1764562767.8147209,0.021545948,0.000103341,0.000682451,0.000052808,0.000343064,512
2669,1764562767.8571756,0.038785910,0.000089596,0.000627219,0.000052277,0.000322596,512
2670,1764562767.895297,0.034826173,0.000084225,0.000578549,0.000043591,0.000287542,512
2671,1764562767.9058092,0.007588651,0.000060732,0.000564072,0.000043049,0.000275549,512
2672,1764562767.9510453,0.041518407,0.000098482,0.000544637,0.000048469,0.000275560,512
2673,1764562768.0054286,0.051143181,0.000087000,0.000541921,0.000040525,0.000265120,512
2674,1764562768.034783,0.025584088,0.000088303,0.000523227,0.000042218,0.000278294,512
2675,1764562768.1824837,0.143376026,0.000098422,0.000701126,0.000061303,0.000344537,512
2676,1764562768.2191093,0.032280511,0.000128036,0.000672092,0.000051104,0.000335951,512
2677,1764562768.2382984,0.015598039,0.000086270,0.000640203,0.000055542,0.000316094,512
2678,1764562768.2699735,0.028113752,0.000086039,0.000597894,0.000047107,0.000298902,512
2679,1764562768.2934804,0.018538141,0.000118179,0.001289563,0.000045564,0.000331012,512
2680,1764562768.318544,0.020996351,0.000115563,0.000552120,0.000072624,0.000479315,512
2681,1764562768.4300363,0.107235093,0.000100265,0.001084183,0.000044051,0.000291709,512
2682,1764562768.459193,0.024373061,0.000093773,0.001209304,0.000056795,0.000308490,512
2683,1764562768.5011735,0.038024904,0.000096699,0.000519239,0.000041506,0.000446675,512
2684,1764562768.5889845,0.083230262,0.000083845,0.000789328,0.000091269,0.000606561,512
2685,1764562768.6040485,0.010591749,0.000081981,0.001102347,0.000042729,0.000269889,512
2686,1764562768.640162,0.030838236,0.000104463,0.001067482,0.000064830,0.000506286,512
2687,1764562768.686685,0.042353520,0.000097631,0.000621358,0.000054651,0.000372839,512
2688,1764562768.7265859,0.035871855,0.000111025,0.000639001,0.000049582,0.000325011,512
2689,1764562768.7897086,0.059406477,0.000086400,0.000574551,0.000040685,0.000554664,512
2690,1764562768.8196197,0.026689029,0.000107168,0.000540679,0.000041607,0.000274477,512
2691,1764562768.8703878,0.047417496,0.000085728,0.000538425,0.000043100,0.000288694,512
2692,1764562768.91659,0.041667242,0.000081331,0.000663826,0.000069569,0.000635545,512
2693,1764562768.961907,0.041888912,0.000067776,0.000510093,0.000039062,0.000472463,512
2694,1764562769.0025856,0.033886587,0.000136001,0.000537262,0.000051015,0.000305856,512
