Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,ciphertext_bytes
0,1764562564.6322927,server_rsa_keygen,0.023671224,0.00,84.10,42201088,42291200,
1703,1764562703.993394,rsa_handshake,0.001300943|0.000349936,0.00,0.00,43696128,43696128,512
1704,1764562704.0779262,rsa_handshake,0.001159092|0.000527394,0.00,0.00,43696128,43696128,512
1705,1764562704.139554,rsa_handshake,0.001335808|0.000311276,0.00,0.00,43696128,43696128,512
1706,1764562704.2081847,rsa_handshake,0.001183647|0.000480908,0.00,0.00,43696128,43696128,512
1707,1764562704.2671466,rsa_handshake,0.001310442|0.000453668,0.00,0.00,43696128,43696128,512
1708,1764562704.3324728,rsa_handshake,0.002229640|0.000950577,0.00,226.90,43696128,43696128,512
1709,1764562704.3819003,rsa_handshake,0.001026276|0.000298401,0.00,0.00,43696128,43696128,512
1710,1764562704.431235,rsa_handshake,0.001623480|0.000425586,0.00,295.10,43696128,43696128,512
1711,1764562704.5216234,rsa_handshake,0.001546127|0.000527565,0.00,0.00,43696128,43696128,512
1712,1764562704.6504164,rsa_handshake,0.001707525|0.000658096,0.00,0.00,43696128,43696128,512
1713,1764562704.7423131,rsa_handshake,0.001302958|0.000548083,0.00,0.00,43696128,43696128,512
1714,1764562704.8186305,rsa_handshake,0.001334576|0.000477783,0.00,0.00,43696128,43696128,512
1715,1764562704.8866563,rsa_handshake,0.001343893|0.000395491,0.00,0.00,43696128,43696128,512
1716,1764562704.9414968,rsa_handshake,0.001252574|0.000474697,0.00,0.00,43696128,43696128,512
1717,1764562705.0033984,rsa_handshake,0.001244890|0.000383428,0.00,0.00,43696128,43696128,512
1718,1764562705.058694,rsa_handshake,0.000831717|0.000364874,0.00,0.00,43696128,43696128,512
1719,1764562705.1132777,rsa_handshake,0.001423920|0.000535829,0.00,0.00,43696128,43696128,512
1720,1764562705.167909,rsa_handshake,0.001095333|0.000359715,0.00,0.00,43696128,43696128,512
1721,1764562705.2161882,rsa_handshake,0.001210817|0.000165997,0.00,0.00,43696128,43696128,512
1722,1764562705.2654152,rsa_handshake,0.000367950|0.000080589,0.00,0.00,43696128,43696128,512
1723,1764562705.3190348,rsa_handshake,0.000805849|0.000314581,0.00,0.00,43696128,43696128,512
1724,1764562705.3575552,rsa_handshake,0.001171064|0.000883062,0.00,0.00,43696128,43696128,512
1725,1764562705.4835372,rsa_handshake,0.001533063|0.000412442,0.00,407.50,43696128,43696128,512
1726,1764562705.5867538,rsa_handshake,0.001386040|0.000448679,0.00,0.00,43696128,43696128,512
1727,1764562705.6680071,rsa_handshake,0.001380260|0.000764914,0.00,358.70,43696128,43696128,512
1728,1764562705.729676,rsa_handshake,0.001510571|0.000481389,0.00,288.40,43696128,43696128,512
1729,1764562705.8088272,rsa_handshake,0.002586889|0.000353082,0.00,0.00,43696128,43696128,512
1730,1764562705.887233,rsa_handshake,0.001564852|0.001163300,0.00,220.60,43696128,43696128,512
1731,1764562705.9401288,rsa_handshake,0.001456311|0.000375394,0.00,0.00,43696128,43696128,512
1732,1764562705.9957612,rsa_handshake,0.001242055|0.000517256,0.00,0.00,43696128,43696128,512
1733,1764562706.0342185,rsa_handshake,0.000388027|0.000081841,0.00,0.00,43696128,43696128,512
1734,1764562706.082252,rsa_handshake,0.001372085|0.000392885,0.00,0.00,43696128,43696128,512
1735,1764562706.1831837,rsa_handshake,0.001330859|0.000270320,0.00,479.60,43696128,43696128,512
1736,1764562706.2714698,rsa_handshake,0.001297617|0.000429023,0.00,0.00,43696128,43696128,512
1737,1764562706.362085,rsa_handshake,0.001474193|0.000524799,0.00,0.00,43696128,43696128,512
1738,1764562706.4451323,rsa_handshake,0.001326842|0.000422751,0.00,0.00,43696128,43696128,512
1739,1764562706.5044377,rsa_handshake,0.001351196|0.000671481,0.00,0.00,43696128,43696128,512
1740,1764562706.571745,rsa_handshake,0.001138072|0.000437438,0.00,0.00,43696128,43696128,512
1741,1764562706.6094844,rsa_handshake,0.001325098|0.000427741,0.00,0.00,43696128,43696128,512
1742,1764562706.7332087,rsa_handshake,0.001894560|0.000417822,0.00,0.00,43696128,43696128,512
1743,1764562706.7782593,rsa_handshake,0.001388175|0.000432258,0.00,0.00,43696128,43696128,512
1744,1764562706.8700676,rsa_handshake,0.001239600|0.000474356,0.00,498.70,43696128,43696128,512
1745,1764562706.9882889,rsa_handshake,0.000845573|0.000212422,0.00,0.00,43696128,43696128,512
1746,1764562707.056789,rsa_handshake,0.001360784|0.000445734,0.00,0.00,43696128,43696128,512
1747,1764562707.1346648,rsa_handshake,0.000827428|0.000456393,0.00,0.00,43696128,43696128,512
1748,1764562707.1839657,rsa_handshake,0.001222198|0.000429223,0.00,495.20,43696128,43696128,512
1749,1764562707.3239005,rsa_handshake,0.001315240|0.000301628,0.00,520.60,43696128,43696128,512
1750,1764562707.4065337,rsa_handshake,0.001221266|0.000396273,0.00,494.50,43696128,43696128,512
1751,1764562707.4587486,rsa_handshake,0.001126872|0.000492229,0.00,435.50,43696128,43696128,512
1752,1764562707.534186,rsa_handshake,0.001357969|0.000289044,0.00,0.00,43696128,43696128,512
1753,1764562707.5693512,rsa_handshake,0.001298679|0.000391574,0.00,502.90,43696128,43696128,512
1754,1764562707.6274905,rsa_handshake,0.001355124|0.000318588,0.00,0.00,43696128,43696128,512
1755,1764562707.734793,rsa_handshake,0.001113567|0.000409296,0.00,0.00,43696128,43696128,512
1756,1764562707.8328931,rsa_handshake,0.001325379|0.000355908,0.00,477.40,43696128,43696128,512
1757,1764562707.880405,rsa_handshake,0.001300763|0.000534858,0.00,441.30,43696128,43696128,512
1758,1764562707.9341762,rsa_handshake,0.001386652|0.000484014,0.00,0.00,43696128,43696128,512
1759,1764562707.9928496,rsa_handshake,0.001289382|0.000421018,0.00,0.00,43696128,43696128,512
1760,1764562708.0433114,rsa_handshake,0.001684984|0.000557580,0.00,0.00,43696128,43696128,512
1761,1764562708.131034,rsa_handshake,0.001950784|0.000250954,0.00,0.00,43696128,43696128,512
1762,1764562708.194367,rsa_handshake,0.001333614|0.000493282,0.00,0.00,43696128,43696128,512
1763,1764562708.312368,rsa_handshake,0.001121221|0.000309933,0.00,0.00,43696128,43696128,512
1764,1764562708.382652,rsa_handshake,0.001338543|0.000409126,0.00,0.00,43696128,43696128,512
1765,1764562708.5050745,rsa_handshake,0.000659499|0.000169413,0.00,0.00,43696128,43696128,512
1766,1764562708.5487268,rsa_handshake,0.001423810|0.000366046,0.00,0.00,43696128,43696128,512
1767,1764562708.600158,rsa_handshake,0.001571904|0.000528216,0.00,0.00,43696128,43696128,512
1768,1764562708.6481276,rsa_handshake,0.001258495|0.000483593,0.00,0.00,43696128,43696128,512
1769,1764562708.769367,rsa_handshake,0.002038046|0.000776194,0.00,0.00,43696128,43696128,512
1770,1764562708.8406785,rsa_handshake,0.000815616|0.001423289,0.00,288.70,43696128,43696128,512
1771,1764562708.9006042,rsa_handshake,0.001615936|0.000357631,0.00,0.00,43696128,43696128,512
1772,1764562708.9880822,rsa_handshake,0.000448368|0.000162911,0.00,1257.20,43696128,43696128,512
1773,1764562709.023884,rsa_handshake,0.001234712|0.000346660,0.00,0.00,43696128,43696128,512
1774,1764562709.0600812,rsa_handshake,0.001571243|0.000567148,0.00,0.00,43696128,43696128,512
1775,1764562709.1416178,rsa_handshake,0.001361836|0.000468826,0.00,0.00,43696128,43696128,512
1776,1764562709.1931438,rsa_handshake,0.000952250|0.000719569,0.00,0.00,43696128,43696128,512
1777,1764562709.4234135,rsa_handshake,0.001553751|0.000250142,0.00,0.00,43696128,43696128,512
1778,1764562709.5106835,rsa_handshake,0.001137121|0.000368060,0.00,0.00,43696128,43696128,512
1779,1764562709.5577314,rsa_handshake,0.001755854|0.000625355,0.00,322.00,43696128,43696128,512
1780,1764562709.6127915,rsa_handshake,0.001041324|0.000475689,0.00,0.00,43696128,43696128,512
1781,1764562709.7849698,rsa_handshake,0.001634920|0.000426408,0.00,392.70,43696128,43696128,512
1782,1764562709.851891,rsa_handshake,0.001507435|0.000481450,0.00,0.00,43696128,43696128,512
1783,1764562709.9129968,rsa_handshake,0.001477139|0.000514591,0.00,420.10,43696128,43696128,512
1784,1764562709.9884071,rsa_handshake,0.001260108|0.000386163,0.00,503.10,43696128,43696128,512
1785,1764562710.0730255,rsa_handshake,0.001461510|0.000832317,0.00,0.00,43696128,43696128,512
1786,1764562710.1415608,rsa_handshake,0.001399385|0.000378199,0.00,0.00,43696128,43696128,512
1787,1764562710.2796953,rsa_handshake,0.001309459|0.000423703,0.00,0.00,43696128,43696128,512
1788,1764562710.3517094,rsa_handshake,0.001525999|0.000458247,0.00,391.20,43696128,43696128,512
1789,1764562710.4592557,rsa_handshake,0.001292007|0.000538405,0.00,0.00,43696128,43696128,512
1790,1764562710.5828779,rsa_handshake,0.001194758|0.000327264,0.00,0.00,43696128,43696128,512
1791,1764562710.6764967,rsa_handshake,0.001445250|0.000461953,0.00,0.00,43696128,43696128,512
1792,1764562710.7549636,rsa_handshake,0.001510561|0.000492941,0.00,0.00,43696128,43696128,512
1793,1764562710.8225167,rsa_handshake,0.001793122|0.000216019,0.00,394.20,43696128,43696128,512
1794,1764562710.9110682,rsa_handshake,0.000832388|0.000367820,0.00,0.00,43696128,43696128,512
1795,1764562710.976375,rsa_handshake,0.002184616|0.000660660,0.00,0.00,43696128,43696128,512
1796,1764562711.0749166,rsa_handshake,0.001118707|0.000411680,0.00,0.00,43696128,43696128,512
1797,1764562711.168937,rsa_handshake,0.001335507|0.000483574,0.00,0.00,43696128,43696128,512
1798,1764562711.2427418,rsa_handshake,0.000428732|0.000183068,0.00,0.00,43696128,43696128,512
1799,1764562711.311944,rsa_handshake,0.001592623|0.000513098,0.00,0.00,43696128,43696128,512
1800,1764562711.377749,rsa_handshake,0.000624784|0.000229344,0.00,0.00,43696128,43696128,512
1801,1764562711.4325085,rsa_handshake,0.001313697|0.000448789,0.00,0.00,43696128,43696128,512
1802,1764562711.504268,rsa_handshake,0.001305853|0.000406632,0.00,0.00,43696128,43696128,512
1803,1764562711.5896032,rsa_handshake,0.000536121|0.000269879,0.00,0.00,43696128,43696128,512
1804,1764562711.6652136,rsa_handshake,0.001376493|0.000524049,0.00,0.00,43696128,43696128,512
1805,1764562711.7107632,rsa_handshake,0.001795888|0.000554054,0.00,0.00,43696128,43696128,512
1806,1764562711.7862244,rsa_handshake,0.001095083|0.000527825,0.00,0.00,43696128,43696128,512
1807,1764562711.8246133,rsa_handshake,0.001385831|0.000509311,0.00,0.00,43696128,43696128,512
1808,1764562711.8985398,rsa_handshake,0.001737510|0.000768750,0.00,282.30,43696128,43696128,512
1809,1764562711.9471986,rsa_handshake,0.001260769|0.000431037,0.00,0.00,43696128,43696128,512
1810,1764562711.9900353,rsa_handshake,0.000456494|0.000095998,0.00,0.00,43696128,43696128,512
1811,1764562712.0939791,rsa_handshake,0.001150556|0.000371616,0.00,508.70,43696128,43696128,512
1812,1764562712.1974466,rsa_handshake,0.001449278|0.000405419,0.00,0.00,43696128,43696128,512
1813,1764562712.2634664,rsa_handshake,0.001896043|0.000720061,0.00,0.00,43696128,43696128,512
1814,1764562712.3675964,rsa_handshake,0.001215195|0.000399548,0.00,0.00,43696128,43696128,512
1815,1764562712.4333668,rsa_handshake,0.001582343|0.000585982,0.00,0.00,43696128,43696128,512
1816,1764562712.5420697,rsa_handshake,0.001197883|0.000405409,0.00,0.00,43696128,43696128,512
1817,1764562712.625668,rsa_handshake,0.001322915|0.000469638,0.00,0.00,43696128,43696128,512
1818,1764562712.7226431,rsa_handshake,0.001380551|0.000515473,0.00,0.00,43696128,43696128,512
1819,1764562712.798636,rsa_handshake,0.001533143|0.000430695,0.00,0.00,43696128,43696128,512
1820,1764562712.855157,rsa_handshake,0.001321732|0.000434272,0.00,0.00,43696128,43696128,512
1821,1764562712.937999,rsa_handshake,0.001266490|0.000504702,0.00,0.00,43696128,43696128,512
1822,1764562712.9851866,rsa_handshake,0.000368822|0.000095126,0.00,0.00,43696128,43696128,512
1823,1764562713.0616527,rsa_handshake,0.001504130|0.000503750,0.00,588.00,43696128,43696128,512
1824,1764562713.169958,rsa_handshake,0.001224843|0.000469287,0.00,484.10,43696128,43696128,512
1825,1764562713.2403655,rsa_handshake,0.002299438|0.000499783,0.00,253.80,43696128,43696128,512
1826,1764562713.2993264,rsa_handshake,0.001113768|0.000301567,0.00,0.00,43696128,43696128,512
1827,1764562713.3454838,rsa_handshake,0.001290555|0.000486539,0.00,0.00,43696128,43696128,512
1828,1764562713.4112499,rsa_handshake,0.001273202|0.000458577,0.00,0.00,43696128,43696128,512
1829,1764562713.4870257,rsa_handshake,0.001285104|0.000458277,0.00,0.00,43696128,43696128,512
1830,1764562713.559675,rsa_handshake,0.001146318|0.000578739,0.00,0.00,43696128,43696128,512
1831,1764562713.6099517,rsa_handshake,0.001326782|0.000301768,0.00,0.00,43696128,43696128,512
1832,1764562713.6643574,rsa_handshake,0.001389848|0.000515422,0.00,0.00,43696128,43696128,512
1833,1764562713.739622,rsa_handshake,0.001275386|0.000464208,0.00,0.00,43696128,43696128,512
1834,1764562713.8015969,rsa_handshake,0.001227769|0.000426709,0.00,0.00,43696128,43696128,512
1835,1764562713.886743,rsa_handshake,0.001208823|0.000480268,0.00,0.00,43696128,43696128,512
1836,1764562713.9801745,rsa_handshake,0.001392152|0.000419916,0.00,0.00,43696128,43696128,512
1837,1764562714.0438242,rsa_handshake,0.001249769|0.000560295,0.00,0.00,43696128,43696128,512
1838,1764562714.0929658,rsa_handshake,0.001121702|0.000438039,0.00,0.00,43696128,43696128,512
1839,1764562714.1429915,rsa_handshake,0.001341288|0.000447757,0.00,0.00,43696128,43696128,512
1840,1764562714.184721,rsa_handshake,0.001182675|0.000534016,0.00,0.00,43696128,43696128,512
1841,1764562714.3545632,rsa_handshake,0.001397592|0.000374531,0.00,486.30,43696128,43696128,512
1842,1764562714.4027681,rsa_handshake,0.001174800|0.000407092,0.00,0.00,43696128,43696128,512
1843,1764562714.4624243,rsa_handshake,0.001274094|0.000512257,0.00,0.00,43696128,43696128,512
1844,1764562714.5212271,rsa_handshake,0.001375350|0.000417271,0.00,0.00,43696128,43696128,512
1845,1764562714.626298,rsa_handshake,0.001221637|0.000484104,0.00,392.20,43696128,43696128,512
1846,1764562714.7548172,rsa_handshake,0.001260308|0.000455120,0.00,0.00,43696128,43696128,512
1847,1764562714.8032935,rsa_handshake,0.001284353|0.000513939,0.00,0.00,43696128,43696128,512
1848,1764562714.8850203,rsa_handshake,0.001164432|0.000399728,0.00,0.00,43696128,43696128,512
1849,1764562714.9661257,rsa_handshake,0.001763207|0.001240151,0.00,278.90,43696128,43696128,512
1850,1764562715.0152476,rsa_handshake,0.000741160|0.000224154,0.00,0.00,43696128,43696128,512
1851,1764562715.1115832,rsa_handshake,0.001876187|0.000359645,0.00,350.10,43696128,43696128,512
1852,1764562715.236715,rsa_handshake,0.001226987|0.000431918,0.00,477.90,43696128,43696128,512
1853,1764562715.2895784,rsa_handshake,0.001216488|0.000475949,0.00,834.90,43696128,43696128,512
1854,1764562715.3405466,rsa_handshake,0.001231195|0.000401642,0.00,0.00,43696128,43696128,512
1855,1764562715.4169633,rsa_handshake,0.000511154|0.000485047,0.00,0.00,43696128,43696128,512
1856,1764562715.4802992,rsa_handshake,0.001290694|0.000445463,0.00,0.00,43696128,43696128,512
1857,1764562715.636779,rsa_handshake,0.001956866|0.000478534,0.00,0.00,43696128,43696128,512
1858,1764562715.692065,rsa_handshake,0.001256261|0.000546399,0.00,0.00,43696128,43696128,512
1859,1764562715.7953062,rsa_handshake,0.000960575|0.000358272,0.00,0.00,43696128,43696128,512
1860,1764562715.8279846,rsa_handshake,0.000659138|0.000281761,0.00,832.20,43696128,43696128,512
1861,1764562715.892497,rsa_handshake,0.001219613|0.000318018,0.00,0.00,43696128,43696128,512
1862,1764562715.9516244,rsa_handshake,0.001170392|0.000837587,0.00,408.60,43696128,43696128,512
1863,1764562716.073088,rsa_handshake,0.001157369|0.000497359,0.00,0.00,43696128,43696128,512
1864,1764562716.135029,rsa_handshake,0.001522834|0.000540448,0.00,0.00,43696128,43696128,512
1865,1764562716.21002,rsa_handshake,0.001216137|0.000352061,0.00,0.00,43696128,43696128,512
1866,1764562716.29304,rsa_handshake,0.001316252|0.000436586,0.00,431.10,43696128,43696128,512
1867,1764562716.4141095,rsa_handshake,0.001197021|0.000417781,0.00,0.00,43696128,43696128,512
1868,1764562716.4662287,rsa_handshake,0.001453254|0.000601531,0.00,0.00,43696128,43696128,512
1869,1764562716.542683,rsa_handshake,0.001307055|0.000435374,0.00,0.00,43696128,43696128,512
1870,1764562716.6555557,rsa_handshake,0.001057413|0.000373981,0.00,0.00,43696128,43696128,512
1871,1764562716.7488954,rsa_handshake,0.001447183|0.000449240,0.00,0.00,43696128,43696128,512
1872,1764562716.8080306,rsa_handshake,0.001029883|0.000409286,0.00,0.00,43696128,43696128,512
1873,1764562716.9023669,rsa_handshake,0.001179900|0.000291769,0.00,538.60,43696128,43696128,512
1874,1764562716.997081,rsa_handshake,0.001350715|0.000305945,0.00,0.00,43696128,43696128,512
1875,1764562717.1157837,rsa_handshake,0.001359392|0.000408855,0.00,0.00,43696128,43696128,512
1876,1764562717.2387178,rsa_handshake,0.000818552|0.000111445,0.00,0.00,43696128,43696128,512
1877,1764562717.298188,rsa_handshake,0.001392714|0.000550437,0.00,432.80,43696128,43696128,512
1878,1764562717.3953433,rsa_handshake,0.001360504|0.000431938,0.00,0.00,43696128,43696128,512
1879,1764562717.5398288,rsa_handshake,0.001697195|0.000526572,0.00,0.00,43696128,43696128,512
1880,1764562717.5913022,rsa_handshake,0.001094081|0.000265601,0.00,0.00,43696128,43696128,512
1881,1764562717.6337535,rsa_handshake,0.001334095|0.000462815,0.00,463.80,43696128,43696128,512
1882,1764562717.7170115,rsa_handshake,0.001339435|0.000440384,0.00,0.00,43696128,43696128,512
1883,1764562717.7841063,rsa_handshake,0.001381432|0.000385602,0.00,0.00,43696128,43696128,512
1884,1764562717.8677397,rsa_handshake,0.001215426|0.000508991,0.00,0.00,43696128,43696128,512
1885,1764562717.9452488,rsa_handshake,0.000456042|0.000267605,0.00,0.00,43696128,43696128,512
1886,1764562718.0062366,rsa_handshake,0.000637118|0.000158533,0.00,0.00,43696128,43696128,512
1887,1764562718.126903,rsa_handshake,0.000322175|0.000132435,0.00,1855.90,43696128,43696128,512
1888,1764562718.1689951,rsa_handshake,0.001002242|0.000347212,0.00,0.00,43696128,43696128,512
1889,1764562718.2281578,rsa_handshake,0.000830484|0.000233241,0.00,0.00,43696128,43696128,512
1890,1764562718.275761,rsa_handshake,0.001514247|0.000738785,0.00,0.00,43696128,43696128,512
1891,1764562718.3422174,rsa_handshake,0.001327202|0.000546179,0.00,0.00,43696128,43696128,512
1892,1764562718.39429,rsa_handshake,0.001030584|0.000349556,0.00,0.00,43696128,43696128,512
1893,1764562718.4811249,rsa_handshake,0.001509709|0.000505925,0.00,0.00,43696128,43696128,512
1894,1764562718.522224,rsa_handshake,0.001107145|0.000419575,0.00,0.00,43696128,43696128,512
1895,1764562718.5818672,rsa_handshake,0.001337761|0.000424304,0.00,0.00,43696128,43696128,512
1896,1764562718.6660779,rsa_handshake,0.001586601|0.000970533,0.00,0.00,43696128,43696128,512
1897,1764562718.7761889,rsa_handshake,0.001412059|0.000797082,0.00,369.20,43696128,43696128,512
